weekendingdate,location,pct_hosp,date,MMWRYR,MMWRWK
2023-09-02T00:00:00.000,Region 2,0.9624,2023-09-02,2023,35
2024-09-21T00:00:00.000,Region 2,0.4509,2024-09-21,2024,38
2021-05-08T00:00:00.000,Region 3,0.8914,2021-05-08,2021,18
2023-03-11T00:00:00.000,Region 3,0.9512,2023-03-11,2023,10
2025-09-06T00:00:00.000,Region 3,0.9024,2025-09-06,2025,36
2021-10-16T00:00:00.000,Region 4,0.765,2021-10-16,2021,41
2024-04-06T00:00:00.000,Region 5,0.9597,2024-04-06,2024,14
2022-12-24T00:00:00.000,Region 6,0.9145,2022-12-24,2022,51
2023-07-08T00:00:00.000,Region 6,0.9331,2023-07-08,2023,27
2024-05-11T00:00:00.000,Region 6,0.2513,2024-05-11,2024,19
2022-05-07T00:00:00.000,Region 7,0.9387,2022-05-07,2022,18
2025-05-17T00:00:00.000,Region 8,0.9083,2025-05-17,2025,20
2021-11-06T00:00:00.000,Region 1,0.4762,2021-11-06,2021,44
2021-10-02T00:00:00.000,Region 2,0.8439,2021-10-02,2021,39
2022-01-15T00:00:00.000,Region 2,0.8439,2022-01-15,2022,2
2025-01-11T00:00:00.000,Region 2,0.9538,2025-01-11,2025,2
2022-12-31T00:00:00.000,Region 3,0.949,2022-12-31,2022,52
2024-09-07T00:00:00.000,Region 5,0.3917,2024-09-07,2024,36
2021-11-06T00:00:00.000,Region 6,0.4933,2021-11-06,2021,44
2020-10-10T00:00:00.000,Region 7,0.0,2020-10-10,2020,41
2025-05-24T00:00:00.000,Region 7,0.8978,2025-05-24,2025,21
2025-03-22T00:00:00.000,Region 8,0.95,2025-03-22,2025,12
2025-08-09T00:00:00.000,Region 8,0.9222,2025-08-09,2025,32
2021-04-10T00:00:00.000,Region 9,0.9155,2021-04-10,2021,14
2021-06-26T00:00:00.000,Region 9,0.8397,2021-06-26,2021,25
2022-10-15T00:00:00.000,Region 9,0.9155,2022-10-15,2022,41
2021-05-08T00:00:00.000,Region 1,0.919,2021-05-08,2021,18
2023-05-13T00:00:00.000,Region 1,0.9476,2023-05-13,2023,19
2021-08-21T00:00:00.000,Region 10,0.9174,2021-08-21,2021,33
2025-02-15T00:00:00.000,Region 10,0.9435,2025-02-15,2025,7
2024-04-27T00:00:00.000,Region 2,0.9711,2024-04-27,2024,17
2021-08-21T00:00:00.000,Region 3,0.8625,2021-08-21,2021,33
2021-03-20T00:00:00.000,Region 4,0.8916,2021-03-20,2021,11
2021-05-22T00:00:00.000,Region 4,0.8916,2021-05-22,2021,20
2024-02-17T00:00:00.000,Region 5,0.9587,2024-02-17,2024,7
2025-02-08T00:00:00.000,Region 5,0.9275,2025-02-08,2025,6
2021-08-07T00:00:00.000,Region 1,0.4952,2021-08-07,2021,31
2022-01-29T00:00:00.000,Region 1,0.6286,2022-01-29,2022,4
2022-12-17T00:00:00.000,Region 1,0.9524,2022-12-17,2022,50
2023-09-09T00:00:00.000,Region 1,0.9524,2023-09-09,2023,36
2021-10-02T00:00:00.000,Region 10,0.7826,2021-10-02,2021,39
2022-09-03T00:00:00.000,Region 10,0.9565,2022-09-03,2022,35
2023-04-15T00:00:00.000,Region 3,0.9557,2023-04-15,2023,15
2022-02-19T00:00:00.000,Region 4,0.8971,2022-02-19,2022,7
2022-04-16T00:00:00.000,Region 4,0.8962,2022-04-16,2022,15
2024-02-03T00:00:00.000,Region 4,0.929,2024-02-03,2024,5
2025-05-10T00:00:00.000,Region 5,0.9315,2025-05-10,2025,19
2021-07-24T00:00:00.000,Region 6,0.8857,2021-07-24,2021,29
2023-11-04T00:00:00.000,Region 6,0.9341,2023-11-04,2023,44
2024-04-20T00:00:00.000,Region 8,0.9556,2024-04-20,2024,16
2023-05-06T00:00:00.000,69,0.0,2023-05-06,2023,18
2020-11-07T00:00:00.000,60,0.0,2020-11-07,2020,45
2025-01-25T00:00:00.000,69,0.0,2025-01-25,2025,4
2024-08-24T00:00:00.000,60,0.0,2024-08-24,2024,34
2023-09-02T00:00:00.000,69,0.0,2023-09-02,2023,35
2024-06-08T00:00:00.000,25,0.0,2024-06-08,2024,23
2021-01-02T00:00:00.000,60,0.0,2021-01-02,2020,53
2024-11-09T00:00:00.000,69,0.0,2024-11-09,2024,45
2020-08-29T00:00:00.000,60,0.0,2020-08-29,2020,35
2023-04-29T00:00:00.000,69,0.0,2023-04-29,2023,17
2021-01-30T00:00:00.000,60,0.0,2021-01-30,2021,4
2024-08-31T00:00:00.000,69,0.0,2024-08-31,2024,35
2022-07-16T00:00:00.000,69,0.0,2022-07-16,2022,28
2024-08-03T00:00:00.000,78,0.0,2024-08-03,2024,31
2021-05-08T00:00:00.000,60,0.0,2021-05-08,2021,18
2024-01-27T00:00:00.000,69,0.0,2024-01-27,2024,4
2024-06-29T00:00:00.000,60,0.0,2024-06-29,2024,26
2025-02-08T00:00:00.000,60,0.0,2025-02-08,2025,6
2024-07-06T00:00:00.000,69,0.0,2024-07-06,2024,27
2023-06-03T00:00:00.000,69,0.0,2023-06-03,2023,22
2024-05-11T00:00:00.000,US,0.4661,2024-05-11,2024,19
2023-03-04T00:00:00.000,US,0.9447,2023-03-04,2023,9
2020-10-17T00:00:00.000,US,0.1105,2020-10-17,2020,42
2023-10-21T00:00:00.000,US,0.9481,2023-10-21,2023,42
2023-03-25T00:00:00.000,US,0.9452,2023-03-25,2023,12
2024-02-17T00:00:00.000,US,0.9461,2024-02-17,2024,7
2020-08-15T00:00:00.000,US,0.0007,2020-08-15,2020,33
2021-07-03T00:00:00.000,US,0.8366,2021-07-03,2021,26
2021-08-21T00:00:00.000,US,0.7678,2021-08-21,2021,33
2023-07-22T00:00:00.000,US,0.9468,2023-07-22,2023,29
2025-09-20T00:00:00.000,US,0.7863,2025-09-20,2025,38
2022-06-18T00:00:00.000,US,0.9186,2022-06-18,2022,24
2020-10-03T00:00:00.000,US,0.0087,2020-10-03,2020,40
2025-04-26T00:00:00.000,11,0.6364,2025-04-26,2025,17
2023-01-21T00:00:00.000,22,0.9383,2023-01-21,2023,3
2023-02-11T00:00:00.000,22,0.9383,2023-02-11,2023,6
2024-11-16T00:00:00.000,22,0.9259,2024-11-16,2024,46
2025-06-28T00:00:00.000,27,0.9474,2025-06-28,2025,26
2022-01-08T00:00:00.000,44,0.4167,2022-01-08,2022,1
2022-11-05T00:00:00.000,44,0.9167,2022-11-05,2022,44
2021-05-01T00:00:00.000,51,0.8713,2021-05-01,2021,17
2021-07-03T00:00:00.000,51,0.8713,2021-07-03,2021,26
2025-06-21T00:00:00.000,51,0.9208,2025-06-21,2025,25
2021-10-09T00:00:00.000,04,0.798,2021-10-09,2021,40
2023-09-02T00:00:00.000,04,0.8889,2023-09-02,2023,35
2023-09-09T00:00:00.000,04,0.899,2023-09-09,2023,36
2023-05-20T00:00:00.000,11,0.8182,2023-05-20,2023,20
2021-01-02T00:00:00.000,22,0.9012,2021-01-02,2020,53
2025-07-19T00:00:00.000,27,0.9549,2025-07-19,2025,29
2022-07-23T00:00:00.000,34,0.9647,2022-07-23,2022,29
2023-11-04T00:00:00.000,44,1.0,2023-11-04,2023,44
2025-09-13T00:00:00.000,45,0.9333,2025-09-13,2025,37
2020-10-24T00:00:00.000,51,0.6931,2020-10-24,2020,43
2022-08-06T00:00:00.000,51,0.8812,2022-08-06,2022,31
2024-02-24T00:00:00.000,04,0.8586,2024-02-24,2024,8
2025-03-15T00:00:00.000,11,0.8182,2025-03-15,2025,11
2022-09-17T00:00:00.000,22,0.9136,2022-09-17,2022,37
2021-08-28T00:00:00.000,34,0.8,2021-08-28,2021,34
2024-01-13T00:00:00.000,41,0.9839,2024-01-13,2024,2
2020-11-14T00:00:00.000,44,0.9167,2020-11-14,2020,46
2024-12-14T00:00:00.000,44,1.0,2024-12-14,2024,50
2024-09-21T00:00:00.000,45,0.2933,2024-09-21,2024,38
2022-04-09T00:00:00.000,51,0.8812,2022-04-09,2022,14
2020-08-29T00:00:00.000,04,0.0,2020-08-29,2020,35
2021-08-28T00:00:00.000,04,0.798,2021-08-28,2021,34
2023-08-26T00:00:00.000,04,0.8889,2023-08-26,2023,34
2020-10-31T00:00:00.000,22,0.3827,2020-10-31,2020,44
2022-10-15T00:00:00.000,22,0.9136,2022-10-15,2022,41
2023-05-20T00:00:00.000,22,0.9321,2023-05-20,2023,20
2021-03-20T00:00:00.000,44,0.9167,2021-03-20,2021,11
2024-06-08T00:00:00.000,04,0.404,2024-06-08,2024,23
2022-07-30T00:00:00.000,11,0.8182,2022-07-30,2022,30
2023-12-09T00:00:00.000,11,0.8182,2023-12-09,2023,49
2021-07-24T00:00:00.000,22,0.9012,2021-07-24,2021,29
2023-07-01T00:00:00.000,22,0.9321,2023-07-01,2023,26
2023-10-21T00:00:00.000,22,0.9321,2023-10-21,2023,42
2023-05-06T00:00:00.000,34,0.9765,2023-05-06,2023,18
2023-06-10T00:00:00.000,34,0.9882,2023-06-10,2023,23
2024-08-10T00:00:00.000,34,0.9059,2024-08-10,2024,32
2025-07-19T00:00:00.000,41,0.9194,2025-07-19,2025,29
2023-04-08T00:00:00.000,44,1.0,2023-04-08,2023,14
2024-01-06T00:00:00.000,44,1.0,2024-01-06,2024,1
2022-04-30T00:00:00.000,45,0.9067,2022-04-30,2022,17
2023-04-15T00:00:00.000,45,0.9333,2023-04-15,2023,15
2023-07-22T00:00:00.000,51,0.9208,2023-07-22,2023,29
2021-07-24T00:00:00.000,04,0.798,2021-07-24,2021,29
2023-12-23T00:00:00.000,04,0.8586,2023-12-23,2023,51
2024-04-27T00:00:00.000,11,0.8182,2024-04-27,2024,17
2024-11-02T00:00:00.000,11,0.3636,2024-11-02,2024,44
2024-08-17T00:00:00.000,22,0.4136,2024-08-17,2024,33
2021-08-14T00:00:00.000,34,0.8,2021-08-14,2021,32
2024-06-08T00:00:00.000,34,0.9529,2024-06-08,2024,23
2025-03-22T00:00:00.000,34,0.9882,2025-03-22,2025,12
2025-09-06T00:00:00.000,41,0.8871,2025-09-06,2025,36
2023-07-29T00:00:00.000,44,1.0,2023-07-29,2023,30
2021-02-06T00:00:00.000,45,0.9067,2021-02-06,2021,5
2021-12-18T00:00:00.000,45,0.9067,2021-12-18,2021,50
2023-08-26T00:00:00.000,45,0.9467,2023-08-26,2023,34
2024-06-15T00:00:00.000,51,0.3465,2024-06-15,2024,24
2021-12-18T00:00:00.000,04,0.798,2021-12-18,2021,50
2022-07-30T00:00:00.000,04,0.8485,2022-07-30,2022,30
2022-12-24T00:00:00.000,04,0.899,2022-12-24,2022,51
2025-04-19T00:00:00.000,04,0.899,2025-04-19,2025,16
2021-01-09T00:00:00.000,11,0.8182,2021-01-09,2021,1
2024-06-15T00:00:00.000,11,0.6364,2024-06-15,2024,24
2024-06-22T00:00:00.000,11,0.6364,2024-06-22,2024,25
2025-07-05T00:00:00.000,11,0.6364,2025-07-05,2025,27
2023-12-30T00:00:00.000,27,0.9699,2023-12-30,2023,52
2022-09-17T00:00:00.000,34,0.9647,2022-09-17,2022,37
2023-06-03T00:00:00.000,34,0.9882,2023-06-03,2023,22
2025-08-23T00:00:00.000,34,0.9882,2025-08-23,2025,34
2020-10-03T00:00:00.000,41,0.0,2020-10-03,2020,40
2022-01-22T00:00:00.000,41,0.9032,2022-01-22,2022,3
2023-12-09T00:00:00.000,41,0.9839,2023-12-09,2023,49
2021-10-02T00:00:00.000,45,0.9067,2021-10-02,2021,39
2024-04-27T00:00:00.000,45,0.9467,2024-04-27,2024,17
2021-09-04T00:00:00.000,51,0.8317,2021-09-04,2021,35
2022-04-02T00:00:00.000,51,0.8812,2022-04-02,2022,13
2024-02-24T00:00:00.000,11,0.8182,2024-02-24,2024,8
2025-05-10T00:00:00.000,11,0.7273,2025-05-10,2025,19
2021-06-19T00:00:00.000,22,0.9012,2021-06-19,2021,24
2024-10-12T00:00:00.000,22,0.1605,2024-10-12,2024,41
2024-02-10T00:00:00.000,27,0.9699,2024-02-10,2024,6
2021-04-03T00:00:00.000,34,0.9647,2021-04-03,2021,13
2025-03-15T00:00:00.000,34,0.9882,2025-03-15,2025,11
2023-04-22T00:00:00.000,45,0.92,2023-04-22,2023,16
2023-05-20T00:00:00.000,45,0.9333,2023-05-20,2023,20
2024-06-01T00:00:00.000,45,0.3067,2024-06-01,2024,22
2021-03-27T00:00:00.000,51,0.8713,2021-03-27,2021,12
2021-10-16T00:00:00.000,51,0.8317,2021-10-16,2021,41
2023-06-03T00:00:00.000,04,0.899,2023-06-03,2023,22
2021-09-04T00:00:00.000,11,0.8182,2021-09-04,2021,35
2025-07-26T00:00:00.000,11,0.6364,2025-07-26,2025,30
2021-04-10T00:00:00.000,22,0.9012,2021-04-10,2021,14
2021-12-04T00:00:00.000,34,0.7882,2021-12-04,2021,48
2025-02-22T00:00:00.000,41,0.9032,2025-02-22,2025,8
2020-11-28T00:00:00.000,44,0.9167,2020-11-28,2020,48
2025-09-06T00:00:00.000,44,0.8333,2025-09-06,2025,36
2022-10-08T00:00:00.000,45,0.9067,2022-10-08,2022,40
2021-09-18T00:00:00.000,51,0.8317,2021-09-18,2021,37
2022-10-01T00:00:00.000,51,0.8713,2022-10-01,2022,39
2023-08-12T00:00:00.000,34,0.9765,2023-08-12,2023,32
2023-03-11T00:00:00.000,41,0.9516,2023-03-11,2023,10
2024-07-27T00:00:00.000,41,0.4194,2024-07-27,2024,30
2023-03-18T00:00:00.000,45,0.92,2023-03-18,2023,11
2025-09-20T00:00:00.000,45,0.8267,2025-09-20,2025,38
2021-05-29T00:00:00.000,04,0.8485,2021-05-29,2021,21
2022-12-03T00:00:00.000,04,0.8283,2022-12-03,2022,48
2023-07-15T00:00:00.000,04,0.899,2023-07-15,2023,28
2022-11-12T00:00:00.000,27,0.9624,2022-11-12,2022,45
2023-07-15T00:00:00.000,27,0.9699,2023-07-15,2023,28
2025-01-18T00:00:00.000,27,0.9549,2025-01-18,2025,3
2021-11-13T00:00:00.000,34,0.8,2021-11-13,2021,45
2022-11-12T00:00:00.000,34,0.9647,2022-11-12,2022,45
2023-12-02T00:00:00.000,34,0.9882,2023-12-02,2023,48
2024-09-28T00:00:00.000,44,0.5,2024-09-28,2024,39
2023-07-15T00:00:00.000,51,0.9208,2023-07-15,2023,28
2024-07-06T00:00:00.000,51,0.3762,2024-07-06,2024,27
2020-10-31T00:00:00.000,04,0.6768,2020-10-31,2020,44
2023-04-15T00:00:00.000,04,0.899,2023-04-15,2023,15
2024-07-20T00:00:00.000,11,0.7273,2024-07-20,2024,29
2024-01-27T00:00:00.000,27,0.9699,2024-01-27,2024,4
2023-03-18T00:00:00.000,34,0.9765,2023-03-18,2023,11
2023-11-25T00:00:00.000,44,1.0,2023-11-25,2023,47
2021-02-27T00:00:00.000,45,0.9067,2021-02-27,2021,8
2020-08-29T00:00:00.000,51,0.0,2020-08-29,2020,35
2022-11-05T00:00:00.000,51,0.8713,2022-11-05,2022,44
2023-04-15T00:00:00.000,51,0.9109,2023-04-15,2023,15
2025-06-28T00:00:00.000,51,0.9109,2025-06-28,2025,26
2021-08-28T00:00:00.000,06,0.8367,2021-08-28,2021,34
2022-01-29T00:00:00.000,06,0.9322,2022-01-29,2022,4
2021-07-10T00:00:00.000,16,0.9574,2021-07-10,2021,27
2023-06-24T00:00:00.000,21,0.9554,2023-06-24,2023,25
2021-01-30T00:00:00.000,31,0.949,2021-01-30,2021,4
2022-01-15T00:00:00.000,31,0.9286,2022-01-15,2022,2
2022-06-18T00:00:00.000,31,0.9388,2022-06-18,2022,24
2024-01-20T00:00:00.000,31,0.9694,2024-01-20,2024,3
2020-09-26T00:00:00.000,33,0.0,2020-09-26,2020,39
2023-01-28T00:00:00.000,33,1.0,2023-01-28,2023,4
2021-01-02T00:00:00.000,06,0.9422,2021-01-02,2020,53
2023-05-27T00:00:00.000,06,0.9623,2023-05-27,2023,21
2021-04-24T00:00:00.000,09,0.9688,2021-04-24,2021,16
2023-05-13T00:00:00.000,09,1.0,2023-05-13,2023,19
2020-10-24T00:00:00.000,21,0.9375,2020-10-24,2020,43
2024-06-22T00:00:00.000,21,0.2768,2024-06-22,2024,25
2021-03-20T00:00:00.000,26,0.9423,2021-03-20,2021,11
2022-04-09T00:00:00.000,31,0.9388,2022-04-09,2022,14
2024-09-28T00:00:00.000,31,0.2245,2024-09-28,2024,39
2025-03-15T00:00:00.000,33,1.0,2025-03-15,2025,11
2021-09-25T00:00:00.000,09,0.9688,2021-09-25,2021,38
2020-12-05T00:00:00.000,16,0.9574,2020-12-05,2020,49
2021-01-16T00:00:00.000,21,0.9375,2021-01-16,2021,2
2023-10-28T00:00:00.000,21,0.9554,2023-10-28,2023,43
2022-03-26T00:00:00.000,33,0.9615,2022-03-26,2022,12
2022-06-11T00:00:00.000,33,0.9615,2022-06-11,2022,23
2024-04-20T00:00:00.000,33,1.0,2024-04-20,2024,16
2024-08-31T00:00:00.000,33,0.2308,2024-08-31,2024,35
2021-07-24T00:00:00.000,32,0.8431,2021-07-24,2021,29
2021-09-25T00:00:00.000,32,0.8431,2021-09-25,2021,38
2021-10-16T00:00:00.000,32,0.8431,2021-10-16,2021,41
2024-11-02T00:00:00.000,32,0.5882,2024-11-02,2024,44
2021-06-12T00:00:00.000,55,0.9184,2021-06-12,2021,23
2025-02-15T00:00:00.000,55,0.9592,2025-02-15,2025,7
2025-02-22T00:00:00.000,55,0.9728,2025-02-22,2025,8
2025-06-14T00:00:00.000,06,0.9095,2025-06-14,2025,24
2023-09-02T00:00:00.000,09,1.0,2023-09-02,2023,35
2024-10-12T00:00:00.000,09,0.0625,2024-10-12,2024,41
2023-02-18T00:00:00.000,21,0.9554,2023-02-18,2023,7
2021-09-04T00:00:00.000,26,0.9359,2021-09-04,2021,35
2020-12-26T00:00:00.000,33,0.9615,2020-12-26,2020,52
2024-11-16T00:00:00.000,32,0.8627,2024-11-16,2024,46
2021-07-24T00:00:00.000,55,0.8027,2021-07-24,2021,29
2021-11-20T00:00:00.000,55,0.8027,2021-11-20,2021,46
2022-06-25T00:00:00.000,55,0.9524,2022-06-25,2022,25
2024-10-05T00:00:00.000,55,0.6871,2024-10-05,2024,40
2022-07-30T00:00:00.000,06,0.9347,2022-07-30,2022,30
2023-04-22T00:00:00.000,06,0.9724,2023-04-22,2023,16
2023-09-16T00:00:00.000,06,0.9623,2023-09-16,2023,37
2024-02-03T00:00:00.000,06,0.9598,2024-02-03,2024,5
2025-01-11T00:00:00.000,06,0.9221,2025-01-11,2025,2
2021-04-03T00:00:00.000,09,0.9688,2021-04-03,2021,13
2023-06-10T00:00:00.000,09,1.0,2023-06-10,2023,23
2021-11-27T00:00:00.000,21,0.2589,2021-11-27,2021,47
2023-03-18T00:00:00.000,21,0.9554,2023-03-18,2023,11
2025-04-19T00:00:00.000,26,0.8077,2025-04-19,2025,16
2021-09-11T00:00:00.000,31,0.9388,2021-09-11,2021,36
2022-02-12T00:00:00.000,33,0.9615,2022-02-12,2022,6
2023-10-07T00:00:00.000,06,0.9598,2023-10-07,2023,40
2022-09-03T00:00:00.000,16,0.9574,2022-09-03,2022,35
2022-10-22T00:00:00.000,21,0.9286,2022-10-22,2022,42
2025-01-25T00:00:00.000,21,0.9554,2025-01-25,2025,4
2021-11-20T00:00:00.000,26,0.9359,2021-11-20,2021,46
2022-08-06T00:00:00.000,26,0.9295,2022-08-06,2022,31
2022-10-22T00:00:00.000,26,0.9295,2022-10-22,2022,42
2024-05-18T00:00:00.000,26,0.6795,2024-05-18,2024,20
2024-07-20T00:00:00.000,26,0.7885,2024-07-20,2024,29
2021-04-10T00:00:00.000,33,0.9615,2021-04-10,2021,14
2022-12-03T00:00:00.000,32,0.8627,2022-12-03,2022,48
2023-01-14T00:00:00.000,32,0.902,2023-01-14,2023,2
2022-11-26T00:00:00.000,56,0.8333,2022-11-26,2022,47
2024-03-09T00:00:00.000,56,0.8667,2024-03-09,2024,10
2021-12-04T00:00:00.000,06,0.9322,2021-12-04,2021,48
2025-07-12T00:00:00.000,06,0.9271,2025-07-12,2025,28
2024-02-10T00:00:00.000,16,1.0,2024-02-10,2024,6
2023-12-30T00:00:00.000,26,0.9744,2023-12-30,2023,52
2021-01-23T00:00:00.000,31,0.949,2021-01-23,2021,3
2024-04-27T00:00:00.000,31,0.9694,2024-04-27,2024,17
2022-07-23T00:00:00.000,32,0.8627,2022-07-23,2022,29
2023-08-12T00:00:00.000,32,0.8824,2023-08-12,2023,32
2025-05-24T00:00:00.000,32,0.8235,2025-05-24,2025,21
2025-02-22T00:00:00.000,56,0.6333,2025-02-22,2025,8
2025-06-07T00:00:00.000,56,0.6667,2025-06-07,2025,23
2023-06-17T00:00:00.000,09,1.0,2023-06-17,2023,24
2021-09-04T00:00:00.000,16,0.9574,2021-09-04,2021,35
2023-01-14T00:00:00.000,16,1.0,2023-01-14,2023,2
2023-01-28T00:00:00.000,21,0.9375,2023-01-28,2023,4
2023-08-19T00:00:00.000,21,0.9554,2023-08-19,2023,33
2021-05-29T00:00:00.000,31,0.949,2021-05-29,2021,21
2024-10-12T00:00:00.000,31,0.1939,2024-10-12,2024,41
2023-04-22T00:00:00.000,32,0.9216,2023-04-22,2023,16
2023-06-10T00:00:00.000,32,0.9412,2023-06-10,2023,23
2025-08-02T00:00:00.000,32,0.8431,2025-08-02,2025,31
2021-10-09T00:00:00.000,55,0.8027,2021-10-09,2021,40
2021-11-06T00:00:00.000,55,0.8027,2021-11-06,2021,44
2023-12-02T00:00:00.000,09,1.0,2023-12-02,2023,48
2024-05-11T00:00:00.000,09,0.9375,2024-05-11,2024,19
2025-08-30T00:00:00.000,09,1.0,2025-08-30,2025,35
2021-01-23T00:00:00.000,16,0.9574,2021-01-23,2021,3
2025-09-06T00:00:00.000,16,0.9149,2025-09-06,2025,36
2022-03-26T00:00:00.000,21,0.9375,2022-03-26,2022,12
2023-03-25T00:00:00.000,26,0.9744,2023-03-25,2023,12
2024-08-10T00:00:00.000,31,0.2041,2024-08-10,2024,32
2021-10-09T00:00:00.000,33,0.8846,2021-10-09,2021,40
2024-06-08T00:00:00.000,33,0.2692,2024-06-08,2024,23
2021-02-27T00:00:00.000,32,0.8431,2021-02-27,2021,8
2023-10-07T00:00:00.000,55,0.9796,2023-10-07,2023,40
2022-08-13T00:00:00.000,56,0.8667,2022-08-13,2022,32
2021-07-31T00:00:00.000,06,0.8342,2021-07-31,2021,30
2023-02-11T00:00:00.000,09,1.0,2023-02-11,2023,6
2022-03-05T00:00:00.000,16,0.9574,2022-03-05,2022,9
2025-03-15T00:00:00.000,21,0.9643,2025-03-15,2025,11
2023-08-12T00:00:00.000,31,0.9592,2023-08-12,2023,32
2025-02-15T00:00:00.000,31,0.9388,2025-02-15,2025,7
2025-05-31T00:00:00.000,31,0.9082,2025-05-31,2025,22
2024-12-21T00:00:00.000,33,1.0,2024-12-21,2024,51
2025-01-11T00:00:00.000,33,1.0,2025-01-11,2025,2
2021-12-25T00:00:00.000,32,0.8431,2021-12-25,2021,51
2022-04-02T00:00:00.000,32,0.8431,2022-04-02,2022,13
2022-05-28T00:00:00.000,32,0.8431,2022-05-28,2022,21
2021-06-05T00:00:00.000,55,0.9184,2021-06-05,2021,22
2023-04-01T00:00:00.000,55,0.9796,2023-04-01,2023,13
2022-02-26T00:00:00.000,56,0.8667,2022-02-26,2022,8
2021-10-30T00:00:00.000,09,0.9688,2021-10-30,2021,43
2024-10-05T00:00:00.000,09,0.8438,2024-10-05,2024,40
2021-07-03T00:00:00.000,16,0.9574,2021-07-03,2021,26
2022-03-19T00:00:00.000,16,0.9574,2022-03-19,2022,11
2023-02-25T00:00:00.000,16,1.0,2023-02-25,2023,8
2025-07-05T00:00:00.000,21,0.8929,2025-07-05,2025,27
2021-07-24T00:00:00.000,26,0.9359,2021-07-24,2021,29
2023-11-11T00:00:00.000,26,0.9808,2023-11-11,2023,45
2023-08-26T00:00:00.000,31,0.9694,2023-08-26,2023,34
2023-12-09T00:00:00.000,33,1.0,2023-12-09,2023,49
2023-06-24T00:00:00.000,32,0.9412,2023-06-24,2023,25
2021-02-13T00:00:00.000,06,0.9422,2021-02-13,2021,6
2023-06-10T00:00:00.000,06,0.9648,2023-06-10,2023,23
2024-05-18T00:00:00.000,06,0.5377,2024-05-18,2024,20
2024-06-22T00:00:00.000,06,0.5,2024-06-22,2024,25
2021-10-16T00:00:00.000,16,0.9574,2021-10-16,2021,41
2024-07-20T00:00:00.000,21,0.2679,2024-07-20,2024,29
2025-09-06T00:00:00.000,26,0.8526,2025-09-06,2025,36
2022-02-26T00:00:00.000,31,0.9388,2022-02-26,2022,8
2020-08-15T00:00:00.000,32,0.0,2020-08-15,2020,33
2021-01-02T00:00:00.000,55,0.9048,2021-01-02,2020,53
2024-02-17T00:00:00.000,55,0.9796,2024-02-17,2024,7
2025-02-01T00:00:00.000,56,0.7667,2025-02-01,2025,5
2020-10-31T00:00:00.000,10,0.3636,2020-10-31,2020,44
2021-08-07T00:00:00.000,10,0.7273,2021-08-07,2021,31
2023-12-02T00:00:00.000,10,1.0,2023-12-02,2023,48
2021-07-10T00:00:00.000,66,0.5,2021-07-10,2021,27
2023-03-25T00:00:00.000,17,0.9598,2023-03-25,2023,12
2023-09-30T00:00:00.000,17,0.9447,2023-09-30,2023,39
2023-01-14T00:00:00.000,24,0.9608,2023-01-14,2023,2
2025-03-08T00:00:00.000,29,0.9355,2025-03-08,2025,10
2025-08-23T00:00:00.000,29,0.7984,2025-08-23,2025,34
2021-02-13T00:00:00.000,30,0.9841,2021-02-13,2021,6
2024-05-11T00:00:00.000,30,0.6825,2024-05-11,2024,19
2021-11-27T00:00:00.000,50,0.9333,2021-11-27,2021,47
2020-10-10T00:00:00.000,10,0.0,2020-10-10,2020,41
2024-01-13T00:00:00.000,10,1.0,2024-01-13,2024,2
2022-02-19T00:00:00.000,66,1.0,2022-02-19,2022,7
2023-04-08T00:00:00.000,66,1.0,2023-04-08,2023,14
2024-08-03T00:00:00.000,66,0.5,2024-08-03,2024,31
2023-02-25T00:00:00.000,17,0.9648,2023-02-25,2023,8
2023-07-08T00:00:00.000,17,0.9397,2023-07-08,2023,27
2025-06-28T00:00:00.000,23,0.8378,2025-06-28,2025,26
2022-04-02T00:00:00.000,29,0.9194,2022-04-02,2022,13
2024-02-03T00:00:00.000,78,1.0,2024-02-03,2024,5
2021-08-07T00:00:00.000,50,0.9333,2021-08-07,2021,31
2024-04-13T00:00:00.000,50,1.0,2024-04-13,2024,15
2023-04-29T00:00:00.000,10,1.0,2023-04-29,2023,17
2021-07-17T00:00:00.000,17,0.8141,2021-07-17,2021,28
2022-12-03T00:00:00.000,17,0.9095,2022-12-03,2022,48
2023-12-09T00:00:00.000,17,0.9548,2023-12-09,2023,49
2020-11-28T00:00:00.000,23,0.8378,2020-11-28,2020,48
2022-04-30T00:00:00.000,23,0.8649,2022-04-30,2022,17
2022-05-07T00:00:00.000,29,0.9194,2022-05-07,2022,18
2022-05-28T00:00:00.000,30,0.9841,2022-05-28,2022,21
2022-06-18T00:00:00.000,30,0.9841,2022-06-18,2022,24
2024-11-02T00:00:00.000,30,0.7778,2024-11-02,2024,44
2021-10-16T00:00:00.000,37,0.8815,2021-10-16,2021,41
2020-10-17T00:00:00.000,50,0.0,2020-10-17,2020,42
2024-02-24T00:00:00.000,50,1.0,2024-02-24,2024,8
2024-09-07T00:00:00.000,50,0.0667,2024-09-07,2024,36
2025-02-15T00:00:00.000,50,0.8667,2025-02-15,2025,7
2025-06-21T00:00:00.000,50,0.8667,2025-06-21,2025,25
2022-12-31T00:00:00.000,10,1.0,2022-12-31,2022,52
2023-01-28T00:00:00.000,10,1.0,2023-01-28,2023,4
2023-12-30T00:00:00.000,10,1.0,2023-12-30,2023,52
2025-06-14T00:00:00.000,10,0.7273,2025-06-14,2025,24
