epiweek,year,week,season,state_fips,state_abbr,state_name,wili,ili,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,release_date,issue
202319,2023,19,2022/2023,10,DE,Delaware,0.763868,0.763868,103,13484,24,,,,,,,2024-10-04,202439
202320,2023,20,2022/2023,10,DE,Delaware,0.767668,0.767668,102,13287,23,,,,,,,2024-10-04,202439
202321,2023,21,2022/2023,10,DE,Delaware,0.833403,0.833403,99,11879,21,,,,,,,2024-10-04,202439
202322,2023,22,2022/2023,10,DE,Delaware,0.738832,0.738832,86,11640,20,,,,,,,2024-10-04,202439
202323,2023,23,2022/2023,10,DE,Delaware,0.553262,0.553262,67,12110,19,,,,,,,2024-10-04,202439
202324,2023,24,2022/2023,10,DE,Delaware,0.553946,0.553946,65,11734,19,,,,,,,2024-10-04,202439
202325,2023,25,2022/2023,10,DE,Delaware,0.435335,0.435335,48,11026,19,,,,,,,2024-10-04,202439
202326,2023,26,2022/2023,10,DE,Delaware,0.53125,0.53125,51,9600,15,,,,,,,2024-10-04,202439
202327,2023,27,2022/2023,10,DE,Delaware,0.480769,0.480769,46,9568,15,,,,,,,2024-10-04,202439
202328,2023,28,2022/2023,10,DE,Delaware,0.364334,0.364334,38,10430,16,,,,,,,2024-10-04,202439
202329,2023,29,2022/2023,10,DE,Delaware,0.496657,0.496657,52,10470,16,,,,,,,2024-10-04,202439
202330,2023,30,2022/2023,10,DE,Delaware,0.60423,0.60423,62,10261,16,,,,,,,2024-10-04,202439
202331,2023,31,2022/2023,10,DE,Delaware,0.546029,0.546029,57,10439,17,,,,,,,2024-10-04,202439
202332,2023,32,2022/2023,10,DE,Delaware,0.675248,0.675248,64,9478,12,,,,,,,2024-10-04,202439
202333,2023,33,2022/2023,10,DE,Delaware,0.737225,0.737225,73,9902,13,,,,,,,2024-10-04,202439
202334,2023,34,2022/2023,10,DE,Delaware,0.622546,0.622546,65,10441,17,,,,,,,2024-10-04,202439
202335,2023,35,2022/2023,10,DE,Delaware,0.697487,0.697487,78,11183,18,,,,,,,2024-10-04,202439
202336,2023,36,2022/2023,10,DE,Delaware,0.791236,0.791236,91,11501,19,,,,,,,2024-10-04,202439
202337,2023,37,2022/2023,10,DE,Delaware,0.85042,0.85042,90,10583,18,,,,,,,2024-10-04,202439
202338,2023,38,2022/2023,10,DE,Delaware,1.08471,1.08471,126,11616,19,,,,,,,2024-10-04,202439
202339,2023,39,2022/2023,10,DE,Delaware,0.852367,0.852367,103,12084,21,,,,,,,2024-10-04,202439
202340,2023,40,2023/2024,10,DE,Delaware,0.975953,0.975953,125,12808,23,,,,,,,2025-09-26,202538
202341,2023,41,2023/2024,10,DE,Delaware,0.90978,0.90978,120,13190,23,,,,,,,2025-09-26,202538
202342,2023,42,2023/2024,10,DE,Delaware,0.969894,0.969894,125,12888,22,,,,,,,2025-09-26,202538
202343,2023,43,2023/2024,10,DE,Delaware,0.905907,0.905907,119,13136,22,,,,,,,2025-09-26,202538
202344,2023,44,2023/2024,10,DE,Delaware,1.09323,1.09323,144,13172,22,,,,,,,2025-09-26,202538
202345,2023,45,2023/2024,10,DE,Delaware,1.0331,1.0331,162,15681,27,,,,,,,2025-09-26,202538
202346,2023,46,2023/2024,10,DE,Delaware,1.11725,1.11725,176,15753,27,,,,,,,2025-09-26,202538
202347,2023,47,2023/2024,10,DE,Delaware,1.13158,1.13158,137,12107,25,,,,,,,2025-09-26,202538
202348,2023,48,2023/2024,10,DE,Delaware,1.05046,1.05046,163,15517,25,,,,,,,2025-09-26,202538
202349,2023,49,2023/2024,10,DE,Delaware,1.28289,1.28289,195,15200,25,,,,,,,2025-09-26,202538
202350,2023,50,2023/2024,10,DE,Delaware,1.65618,1.65618,250,15095,24,,,,,,,2025-09-26,202538
202351,2023,51,2023/2024,10,DE,Delaware,2.11206,2.11206,291,13778,25,,,,,,,2025-09-26,202538
202352,2023,52,2023/2024,10,DE,Delaware,2.64965,2.64965,328,12379,24,,,,,,,2025-09-26,202538
202401,2024,1,2023/2024,10,DE,Delaware,2.5457,2.5457,344,13513,23,,,,,,,2025-09-26,202538
202402,2024,2,2023/2024,10,DE,Delaware,1.71806,1.71806,234,13620,24,,,,,,,2025-09-26,202538
202403,2024,3,2023/2024,10,DE,Delaware,1.49935,1.49935,184,12272,25,,,,,,,2025-09-26,202538
202404,2024,4,2023/2024,10,DE,Delaware,1.36465,1.36465,183,13410,24,,,,,,,2025-09-26,202538
202405,2024,5,2023/2024,10,DE,Delaware,1.33096,1.33096,187,14050,25,,,,,,,2025-09-26,202538
202406,2024,6,2023/2024,10,DE,Delaware,1.29914,1.29914,193,14856,25,,,,,,,2025-09-26,202538
202407,2024,7,2023/2024,10,DE,Delaware,1.35155,1.35155,186,13762,25,,,,,,,2025-09-26,202538
202408,2024,8,2023/2024,10,DE,Delaware,1.95465,1.95465,281,14376,25,,,,,,,2025-09-26,202538
202409,2024,9,2023/2024,10,DE,Delaware,2.16209,2.16209,314,14523,25,,,,,,,2025-09-26,202538
202410,2024,10,2023/2024,10,DE,Delaware,1.83366,1.83366,265,14452,25,,,,,,,2025-09-26,202538
202411,2024,11,2023/2024,10,DE,Delaware,1.35823,1.35823,192,14136,25,,,,,,,2025-09-26,202538
202412,2024,12,2023/2024,10,DE,Delaware,1.19401,1.19401,165,13819,25,,,,,,,2025-09-26,202538
202413,2024,13,2023/2024,10,DE,Delaware,1.36954,1.36954,172,12559,24,,,,,,,2025-09-26,202538
202414,2024,14,2023/2024,10,DE,Delaware,0.958915,0.958915,123,12827,23,,,,,,,2025-09-26,202538
202415,2024,15,2023/2024,10,DE,Delaware,0.746958,0.746958,97,12986,20,,,,,,,2025-09-26,202538
202416,2024,16,2023/2024,10,DE,Delaware,0.635324,0.635324,90,14166,24,,,,,,,2025-09-26,202538
202417,2024,17,2023/2024,10,DE,Delaware,0.656269,0.656269,85,12952,23,,,,,,,2025-09-26,202538
202418,2024,18,2023/2024,10,DE,Delaware,0.62043,0.62043,84,13539,21,,,,,,,2025-09-26,202538
202419,2024,19,2023/2024,10,DE,Delaware,0.505263,0.505263,72,14250,24,,,,,,,2025-09-26,202538
202420,2024,20,2023/2024,10,DE,Delaware,0.597684,0.597684,80,13385,23,,,,,,,2025-09-26,202538
202421,2024,21,2023/2024,10,DE,Delaware,0.406805,0.406805,55,13520,23,,,,,,,2025-09-26,202538
202422,2024,22,2023/2024,10,DE,Delaware,0.562123,0.562123,68,12097,21,,,,,,,2025-09-26,202538
202423,2024,23,2023/2024,10,DE,Delaware,0.388749,0.388749,51,13119,22,,,,,,,2025-09-26,202538
202424,2024,24,2023/2024,10,DE,Delaware,0.352734,0.352734,46,13041,23,,,,,,,2025-09-26,202538
202425,2024,25,2023/2024,10,DE,Delaware,0.436681,0.436681,53,12137,22,,,,,,,2025-09-26,202538
202426,2024,26,2023/2024,10,DE,Delaware,0.31051,0.31051,39,12560,22,,,,,,,2025-09-26,202538
202427,2024,27,2023/2024,10,DE,Delaware,0.284328,0.284328,34,11958,22,,,,,,,2025-09-26,202538
202428,2024,28,2023/2024,10,DE,Delaware,0.294072,0.294072,38,12922,21,,,,,,,2025-09-26,202538
202429,2024,29,2023/2024,10,DE,Delaware,0.31778,0.31778,41,12902,22,,,,,,,2025-09-26,202538
202430,2024,30,2023/2024,10,DE,Delaware,0.459442,0.459442,58,12624,22,,,,,,,2025-09-26,202538
202431,2024,31,2023/2024,10,DE,Delaware,0.343616,0.343616,44,12805,22,,,,,,,2025-09-26,202538
202432,2024,32,2023/2024,10,DE,Delaware,0.402675,0.402675,56,13907,23,,,,,,,2025-09-26,202538
202433,2024,33,2023/2024,10,DE,Delaware,0.492524,0.492524,56,11370,18,,,,,,,2025-09-26,202538
202434,2024,34,2023/2024,10,DE,Delaware,0.599002,0.599002,72,12020,19,,,,,,,2025-09-26,202538
202435,2024,35,2023/2024,10,DE,Delaware,0.400146,0.400146,44,10996,19,,,,,,,2025-09-26,202538
202436,2024,36,2023/2024,10,DE,Delaware,0.559306,0.559306,58,10370,18,,,,,,,2025-09-26,202538
202437,2024,37,2023/2024,10,DE,Delaware,0.612337,0.612337,68,11105,19,,,,,,,2025-09-26,202538
202438,2024,38,2023/2024,10,DE,Delaware,0.690043,0.690043,86,12463,19,,,,,,,2025-09-26,202538
202439,2024,39,2023/2024,10,DE,Delaware,0.668532,0.668532,86,12864,21,,,,,,,2025-09-26,202538
202440,2024,40,2024/2025,10,DE,Delaware,0.651625,0.651625,80,12277,21,,,,,,,2025-09-26,202538
202441,2024,41,2024/2025,10,DE,Delaware,0.651769,0.651769,84,12888,22,,,,,,,2025-09-26,202538
202442,2024,42,2024/2025,10,DE,Delaware,0.706018,0.706018,86,12181,21,,,,,,,2025-09-26,202538
202443,2024,43,2024/2025,10,DE,Delaware,0.952226,0.952226,117,12287,21,,,,,,,2025-09-26,202538
202444,2024,44,2024/2025,10,DE,Delaware,0.891423,0.891423,111,12452,21,,,,,,,2025-09-26,202538
202445,2024,45,2024/2025,10,DE,Delaware,0.701387,0.701387,87,12404,22,,,,,,,2025-09-26,202538
202446,2024,46,2024/2025,10,DE,Delaware,0.915095,0.915095,115,12567,21,,,,,,,2025-09-26,202538
202447,2024,47,2024/2025,10,DE,Delaware,1.06809,1.06809,136,12733,20,,,,,,,2025-09-26,202538
202448,2024,48,2024/2025,10,DE,Delaware,1.02802,1.02802,113,10992,22,,,,,,,2025-09-26,202538
202449,2024,49,2024/2025,10,DE,Delaware,1.29529,1.29529,148,11426,21,,,,,,,2025-09-26,202538
202450,2024,50,2024/2025,10,DE,Delaware,1.316,1.316,161,12234,21,,,,,,,2025-09-26,202538
202451,2024,51,2024/2025,10,DE,Delaware,1.65677,1.65677,198,11951,20,,,,,,,2025-09-26,202538
202452,2024,52,2024/2025,10,DE,Delaware,2.43596,2.43596,271,11125,19,,,,,,,2025-09-26,202538
202501,2025,1,2024/2025,10,DE,Delaware,2.80909,2.80909,314,11178,19,,,,,,,2025-09-26,202538
202502,2025,2,2024/2025,10,DE,Delaware,2.04045,2.04045,227,11125,21,,,,,,,2025-09-26,202538
202503,2025,3,2024/2025,10,DE,Delaware,1.958,1.958,234,11951,22,,,,,,,2025-09-26,202538
202504,2025,4,2024/2025,10,DE,Delaware,2.72145,2.72145,306,11244,21,,,,,,,2025-09-26,202538
202505,2025,5,2024/2025,10,DE,Delaware,3.60926,3.60926,460,12745,22,,,,,,,2025-09-26,202538
202506,2025,6,2024/2025,10,DE,Delaware,4.30338,4.30338,581,13501,22,,,,,,,2025-09-26,202538
202507,2025,7,2024/2025,10,DE,Delaware,4.08033,4.08033,512,12548,22,,,,,,,2025-09-26,202538
202508,2025,8,2024/2025,10,DE,Delaware,3.39106,3.39106,421,12415,20,,,,,,,2025-09-26,202538
202509,2025,9,2024/2025,10,DE,Delaware,2.63759,2.63759,335,12701,20,,,,,,,2025-09-26,202538
202510,2025,10,2024/2025,10,DE,Delaware,2.09283,2.09283,257,12280,20,,,,,,,2025-09-26,202538
202511,2025,11,2024/2025,10,DE,Delaware,1.26158,1.26158,158,12524,19,,,,,,,2025-09-26,202538
202512,2025,12,2024/2025,10,DE,Delaware,1.19955,1.19955,129,10754,18,,,,,,,2025-09-26,202538
202513,2025,13,2024/2025,10,DE,Delaware,1.11061,1.11061,124,11165,19,,,,,,,2025-09-26,202538
202514,2025,14,2024/2025,10,DE,Delaware,0.957024,0.957024,106,11076,17,,,,,,,2025-09-26,202538
202515,2025,15,2024/2025,10,DE,Delaware,0.682287,0.682287,76,11139,18,,,,,,,2025-09-26,202538
202516,2025,16,2024/2025,10,DE,Delaware,0.873824,0.873824,91,10414,17,,,,,,,2025-09-26,202538
202517,2025,17,2024/2025,10,DE,Delaware,0.70922,0.70922,71,10011,17,,,,,,,2025-09-26,202538
202518,2025,18,2024/2025,10,DE,Delaware,0.537956,0.537956,63,11711,18,,,,,,,2025-09-26,202538
202519,2025,19,2024/2025,10,DE,Delaware,0.691181,0.691181,75,10851,17,,,,,,,2025-09-26,202538
202520,2025,20,2024/2025,10,DE,Delaware,0.653069,0.653069,73,11178,16,,,,,,,2025-09-26,202538
202521,2025,21,2024/2025,10,DE,Delaware,0.702067,0.702067,71,10113,16,,,,,,,2025-09-26,202538
202522,2025,22,2024/2025,10,DE,Delaware,0.60906,0.60906,64,10508,17,,,,,,,2025-09-26,202538
202523,2025,23,2024/2025,10,DE,Delaware,0.512486,0.512486,55,10732,17,,,,,,,2025-09-26,202538
202524,2025,24,2024/2025,10,DE,Delaware,0.563809,0.563809,63,11174,16,,,,,,,2025-09-26,202538
202525,2025,25,2024/2025,10,DE,Delaware,0.535682,0.535682,59,11014,17,,,,,,,2025-09-26,202538
202526,2025,26,2024/2025,10,DE,Delaware,0.312388,0.312388,35,11204,17,,,,,,,2025-09-26,202538
202527,2025,27,2024/2025,10,DE,Delaware,0.305285,0.305285,32,10482,17,,,,,,,2025-09-26,202538
202528,2025,28,2024/2025,10,DE,Delaware,0.38097,0.38097,41,10762,17,,,,,,,2025-09-26,202538
202529,2025,29,2024/2025,10,DE,Delaware,0.401082,0.401082,43,10721,17,,,,,,,2025-09-26,202538
202530,2025,30,2024/2025,10,DE,Delaware,0.261922,0.261922,29,11072,17,,,,,,,2025-09-26,202538
202531,2025,31,2024/2025,10,DE,Delaware,0.338735,0.338735,37,10923,17,,,,,,,2025-09-26,202538
202532,2025,32,2024/2025,10,DE,Delaware,0.439351,0.439351,46,10470,16,,,,,,,2025-09-26,202538
202533,2025,33,2024/2025,10,DE,Delaware,0.368596,0.368596,40,10852,16,,,,,,,2025-09-26,202538
202534,2025,34,2024/2025,10,DE,Delaware,0.2723,0.2723,29,10650,17,,,,,,,2025-09-26,202538
202535,2025,35,2024/2025,10,DE,Delaware,0.357922,0.357922,41,11455,18,,,,,,,2025-09-26,202538
202536,2025,36,2024/2025,10,DE,Delaware,0.327593,0.327593,35,10684,18,,,,,,,2025-09-26,202538
202537,2025,37,2024/2025,10,DE,Delaware,0.58299,0.58299,68,11664,18,,,,,,,2025-09-26,202538
202538,2025,38,2024/2025,10,DE,Delaware,0.571077,0.571077,65,11382,17,,,,,,,2025-09-26,202538
202101,2021,1,2020/2021,11,DC,District of Columbia,2.26914,2.26914,115,5068,4,,,,,,,2022-10-07,202239
202102,2021,2,2020/2021,11,DC,District of Columbia,2.36663,2.36663,122,5155,4,,,,,,,2022-10-07,202239
202103,2021,3,2020/2021,11,DC,District of Columbia,3.54773,3.54773,139,3918,4,,,,,,,2022-10-07,202239
202104,2021,4,2020/2021,11,DC,District of Columbia,2.8474,2.8474,142,4987,4,,,,,,,2022-10-07,202239
202105,2021,5,2020/2021,11,DC,District of Columbia,2.14442,2.14442,98,4570,4,,,,,,,2022-10-07,202239
202106,2021,6,2020/2021,11,DC,District of Columbia,3.03986,3.03986,135,4441,4,,,,,,,2022-10-07,202239
202107,2021,7,2020/2021,11,DC,District of Columbia,1.67816,1.67816,73,4350,4,,,,,,,2022-10-07,202239
202108,2021,8,2020/2021,11,DC,District of Columbia,2.03891,2.03891,109,5346,4,,,,,,,2022-10-07,202239
202109,2021,9,2020/2021,11,DC,District of Columbia,1.97054,1.97054,103,5227,4,,,,,,,2022-10-07,202239
202110,2021,10,2020/2021,11,DC,District of Columbia,2.26,2.26,117,5177,4,,,,,,,2022-10-07,202239
202111,2021,11,2020/2021,11,DC,District of Columbia,2.4033,2.4033,128,5326,4,,,,,,,2022-10-07,202239
202112,2021,12,2020/2021,11,DC,District of Columbia,1.91825,1.91825,107,5578,4,,,,,,,2022-10-07,202239
202113,2021,13,2020/2021,11,DC,District of Columbia,1.57802,1.57802,81,5133,4,,,,,,,2022-10-07,202239
202114,2021,14,2020/2021,11,DC,District of Columbia,1.73928,1.73928,101,5807,4,,,,,,,2022-10-07,202239
202115,2021,15,2020/2021,11,DC,District of Columbia,1.82089,1.82089,110,6041,4,,,,,,,2022-10-07,202239
202116,2021,16,2020/2021,11,DC,District of Columbia,2.28414,2.28414,141,6173,4,,,,,,,2022-10-07,202239
202117,2021,17,2020/2021,11,DC,District of Columbia,2.1875,2.1875,140,6400,4,,,,,,,2022-10-07,202239
202118,2021,18,2020/2021,11,DC,District of Columbia,2.53758,2.53758,157,6187,4,,,,,,,2022-10-07,202239
202119,2021,19,2020/2021,11,DC,District of Columbia,2.68949,2.68949,165,6135,4,,,,,,,2022-10-07,202239
202120,2021,20,2020/2021,11,DC,District of Columbia,2.57235,2.57235,168,6531,4,,,,,,,2022-10-07,202239
202121,2021,21,2020/2021,11,DC,District of Columbia,3.01847,3.01847,85,2816,1,,,,,,,2022-10-07,202239
202122,2021,22,2020/2021,11,DC,District of Columbia,3.39437,3.39437,76,2239,1,,,,,,,2022-10-07,202239
202123,2021,23,2020/2021,11,DC,District of Columbia,1.91538,1.91538,67,3498,1,,,,,,,2022-10-07,202239
202124,2021,24,2020/2021,11,DC,District of Columbia,3.08754,3.08754,85,2753,1,,,,,,,2022-10-07,202239
202125,2021,25,2020/2021,11,DC,District of Columbia,2.59325,2.59325,73,2815,1,,,,,,,2022-10-07,202239
202126,2021,26,2020/2021,11,DC,District of Columbia,3.39048,3.39048,89,2625,1,,,,,,,2022-10-07,202239
202127,2021,27,2020/2021,11,DC,District of Columbia,3.03153,3.03153,75,2474,1,,,,,,,2022-10-07,202239
202128,2021,28,2020/2021,11,DC,District of Columbia,3.09902,3.09902,82,2646,1,,,,,,,2022-10-07,202239
202129,2021,29,2020/2021,11,DC,District of Columbia,4.26966,4.26966,95,2225,1,,,,,,,2022-10-07,202239
202130,2021,30,2020/2021,11,DC,District of Columbia,4.63975,4.63975,293,6315,4,,,,,,,2022-10-07,202239
202131,2021,31,2020/2021,11,DC,District of Columbia,4.79987,4.79987,289,6021,4,,,,,,,2022-10-07,202239
202132,2021,32,2020/2021,11,DC,District of Columbia,4.5749,4.5749,113,2470,1,,,,,,,2022-10-07,202239
202133,2021,33,2020/2021,11,DC,District of Columbia,5.11501,5.11501,318,6217,4,,,,,,,2022-10-07,202239
202134,2021,34,2020/2021,11,DC,District of Columbia,4.32547,4.32547,286,6612,4,,,,,,,2022-10-07,202239
202135,2021,35,2020/2021,11,DC,District of Columbia,4.63881,4.63881,131,2824,1,,,,,,,2022-10-07,202239
202136,2021,36,2020/2021,11,DC,District of Columbia,5.14523,5.14523,124,2410,1,,,,,,,2022-10-07,202239
202137,2021,37,2020/2021,11,DC,District of Columbia,5.45844,5.45844,153,2803,1,,,,,,,2022-10-07,202239
202138,2021,38,2020/2021,11,DC,District of Columbia,7.28814,7.28814,430,5900,4,,,,,,,2022-10-07,202239
202139,2021,39,2020/2021,11,DC,District of Columbia,5.67974,5.67974,155,2729,1,,,,,,,2022-10-07,202239
202140,2021,40,2021/2022,11,DC,District of Columbia,4.63744,4.63744,330,7116,4,,,,,,,2023-10-06,202339
202141,2021,41,2021/2022,11,DC,District of Columbia,4.56906,4.56906,308,6741,4,,,,,,,2023-10-06,202339
202142,2021,42,2021/2022,11,DC,District of Columbia,4.16427,4.16427,289,6940,4,,,,,,,2023-10-06,202339
202143,2021,43,2021/2022,11,DC,District of Columbia,4.85167,4.85167,332,6843,4,,,,,,,2023-10-06,202339
202144,2021,44,2021/2022,11,DC,District of Columbia,3.14361,3.14361,95,3022,1,,,,,,,2023-10-06,202339
202145,2021,45,2021/2022,11,DC,District of Columbia,4.03974,4.03974,122,3020,1,,,,,,,2023-10-06,202339
202146,2021,46,2021/2022,11,DC,District of Columbia,4.28652,4.28652,304,7092,4,,,,,,,2023-10-06,202339
202147,2021,47,2021/2022,11,DC,District of Columbia,4.82759,4.82759,77,1595,1,,,,,,,2023-10-06,202339
202148,2021,48,2021/2022,11,DC,District of Columbia,4.46643,4.46643,149,3336,1,,,,,,,2023-10-06,202339
202149,2021,49,2021/2022,11,DC,District of Columbia,4.72881,4.72881,347,7338,4,,,,,,,2023-10-06,202339
202150,2021,50,2021/2022,11,DC,District of Columbia,4.50856,4.50856,361,8007,4,,,,,,,2023-10-06,202339
202151,2021,51,2021/2022,11,DC,District of Columbia,3.96975,3.96975,105,2645,1,,,,,,,2023-10-06,202339
202152,2021,52,2021/2022,11,DC,District of Columbia,5.90112,5.90112,111,1881,1,,,,,,,2023-10-06,202339
202201,2022,1,2021/2022,11,DC,District of Columbia,5.57908,5.57908,303,5431,4,,,,,,,2023-10-06,202339
202202,2022,2,2021/2022,11,DC,District of Columbia,3.75421,3.75421,223,5940,4,,,,,,,2023-10-06,202339
202203,2022,3,2021/2022,11,DC,District of Columbia,2.69208,2.69208,137,5089,4,,,,,,,2023-10-06,202339
202204,2022,4,2021/2022,11,DC,District of Columbia,2.43665,2.43665,75,3078,1,,,,,,,2023-10-06,202339
202205,2022,5,2021/2022,11,DC,District of Columbia,1.53417,1.53417,44,2868,1,,,,,,,2023-10-06,202339
202206,2022,6,2021/2022,11,DC,District of Columbia,1.99673,1.99673,61,3055,1,,,,,,,2023-10-06,202339
202207,2022,7,2021/2022,11,DC,District of Columbia,2.6959,2.6959,75,2782,1,,,,,,,2023-10-06,202339
202209,2022,9,2021/2022,11,DC,District of Columbia,3.19346,3.19346,86,2693,1,,,,,,,2023-10-06,202339
202210,2022,10,2021/2022,11,DC,District of Columbia,3.14315,3.14315,184,5854,4,,,,,,,2023-10-06,202339
202211,2022,11,2021/2022,11,DC,District of Columbia,3.01138,3.01138,82,2723,1,,,,,,,2023-10-06,202339
202212,2022,12,2021/2022,11,DC,District of Columbia,3.31418,3.31418,75,2263,1,,,,,,,2023-10-06,202339
202213,2022,13,2021/2022,11,DC,District of Columbia,3.59924,3.59924,208,5779,4,,,,,,,2023-10-06,202339
202214,2022,14,2021/2022,11,DC,District of Columbia,3.84934,3.84934,232,6027,4,,,,,,,2023-10-06,202339
202215,2022,15,2021/2022,11,DC,District of Columbia,4.19767,4.19767,220,5241,4,,,,,,,2023-10-06,202339
202216,2022,16,2021/2022,11,DC,District of Columbia,3.37265,3.37265,183,5426,4,,,,,,,2023-10-06,202339
202217,2022,17,2021/2022,11,DC,District of Columbia,3.70492,3.70492,225,6073,4,,,,,,,2023-10-06,202339
202218,2022,18,2021/2022,11,DC,District of Columbia,5.36901,5.36901,299,5569,4,,,,,,,2023-10-06,202339
202219,2022,19,2021/2022,11,DC,District of Columbia,4.65442,4.65442,266,5715,4,,,,,,,2023-10-06,202339
202220,2022,20,2021/2022,11,DC,District of Columbia,4.5114,4.5114,283,6273,4,,,,,,,2023-10-06,202339
202221,2022,21,2021/2022,11,DC,District of Columbia,4.12954,4.12954,241,5836,4,,,,,,,2023-10-06,202339
202222,2022,22,2021/2022,11,DC,District of Columbia,4.69964,4.69964,248,5277,4,,,,,,,2023-10-06,202339
202223,2022,23,2021/2022,11,DC,District of Columbia,4.84456,4.84456,307,6337,4,,,,,,,2023-10-06,202339
202224,2022,24,2021/2022,11,DC,District of Columbia,4.77445,4.77445,290,6074,4,,,,,,,2023-10-06,202339
202225,2022,25,2021/2022,11,DC,District of Columbia,4.78424,4.78424,255,5330,4,,,,,,,2023-10-06,202339
202226,2022,26,2021/2022,11,DC,District of Columbia,4.58968,4.58968,250,5447,4,,,,,,,2023-10-06,202339
202227,2022,27,2021/2022,11,DC,District of Columbia,4.05271,4.05271,203,5009,4,,,,,,,2023-10-06,202339
202228,2022,28,2021/2022,11,DC,District of Columbia,4.13707,4.13707,233,5632,4,,,,,,,2023-10-06,202339
202229,2022,29,2021/2022,11,DC,District of Columbia,3.79074,3.79074,221,5830,4,,,,,,,2023-10-06,202339
202230,2022,30,2021/2022,11,DC,District of Columbia,3.33533,3.33533,167,5007,4,,,,,,,2023-10-06,202339
202231,2022,31,2021/2022,11,DC,District of Columbia,4.20441,4.20441,246,5851,4,,,,,,,2023-10-06,202339
202232,2022,32,2021/2022,11,DC,District of Columbia,3.84816,3.84816,221,5743,4,,,,,,,2023-10-06,202339
202233,2022,33,2021/2022,11,DC,District of Columbia,3.6876,3.6876,212,5749,4,,,,,,,2023-10-06,202339
202234,2022,34,2021/2022,11,DC,District of Columbia,3.42127,3.42127,166,4852,4,,,,,,,2023-10-06,202339
202235,2022,35,2021/2022,11,DC,District of Columbia,3.22684,3.22684,201,6229,4,,,,,,,2023-10-06,202339
202236,2022,36,2021/2022,11,DC,District of Columbia,4.46429,4.46429,255,5712,4,,,,,,,2023-10-06,202339
202237,2022,37,2021/2022,11,DC,District of Columbia,6.11721,6.11721,429,7013,4,,,,,,,2023-10-06,202339
202238,2022,38,2021/2022,11,DC,District of Columbia,6.28361,6.28361,409,6509,4,,,,,,,2023-10-06,202339
202239,2022,39,2021/2022,11,DC,District of Columbia,5.72777,5.72777,364,6355,4,,,,,,,2023-10-06,202339
202240,2022,40,2022/2023,11,DC,District of Columbia,6.69573,6.69573,430,6422,4,,,,,,,2024-10-04,202439
202241,2022,41,2022/2023,11,DC,District of Columbia,6.49409,6.49409,434,6683,4,,,,,,,2024-10-04,202439
202242,2022,42,2022/2023,11,DC,District of Columbia,7.60053,7.60053,516,6789,4,,,,,,,2024-10-04,202439
202243,2022,43,2022/2023,11,DC,District of Columbia,10.8406,10.8406,659,6079,4,,,,,,,2024-10-04,202439
202244,2022,44,2022/2023,11,DC,District of Columbia,12.7334,12.7334,825,6479,4,,,,,,,2024-10-04,202439
202245,2022,45,2022/2023,11,DC,District of Columbia,12.6955,12.6955,901,7097,4,,,,,,,2024-10-04,202439
202246,2022,46,2022/2023,11,DC,District of Columbia,12.2474,12.2474,812,6630,4,,,,,,,2024-10-04,202439
202247,2022,47,2022/2023,11,DC,District of Columbia,11.0104,11.0104,571,5186,4,,,,,,,2024-10-04,202439
202248,2022,48,2022/2023,11,DC,District of Columbia,11.4517,11.4517,736,6427,4,,,,,,,2024-10-04,202439
202249,2022,49,2022/2023,11,DC,District of Columbia,8.84727,8.84727,581,6567,4,,,,,,,2024-10-04,202439
202250,2022,50,2022/2023,11,DC,District of Columbia,8.21485,8.21485,468,5697,4,,,,,,,2024-10-04,202439
202251,2022,51,2022/2023,11,DC,District of Columbia,7.19204,7.19204,376,5228,4,,,,,,,2024-10-04,202439
202252,2022,52,2022/2023,11,DC,District of Columbia,5.3603,5.3603,212,3955,4,,,,,,,2024-10-04,202439
202301,2023,1,2022/2023,11,DC,District of Columbia,4.32388,4.32388,212,4903,4,,,,,,,2024-10-04,202439
202302,2023,2,2022/2023,11,DC,District of Columbia,5.63917,5.63917,281,4983,4,,,,,,,2024-10-04,202439
202303,2023,3,2022/2023,11,DC,District of Columbia,4.21949,4.21949,223,5285,4,,,,,,,2024-10-04,202439
